show_id,company_id
609,594
610,864
610,865
610,866
610,867
610,868
611,869
612,870
613,333
613,264
613,261
614,371
615,122
615,871
615,872
615,125
616,371
618,158
620,30
620,873
621,50
621,874
621,875
621,876
621,84
622,877
622,878
623,56
623,879
623,277
623,535
623,880
624,73
624,881
624,882
625,883
625,884
625,885
625,886
625,887
625,123
625,888
625,889
625,890
625,439
625,607
625,891
626,158
627,892
627,893
627,894
627,895
627,896
627,897
627,898
627,899
628,900
629,901
629,560
629,9
630,902
630,903
630,158
631,607
631,267
632,904
633,207
634,905
634,345
634,906
635,341
636,907
636,408
636,908
637,846
637,909
638,113
639,910
639,911
639,912
640,84
640,913
640,534
640,227
640,914
641,915
642,916
643,577
643,917
643,473
644,918
644,919
644,255
645,636
645,370
645,920
645,96
645,921
645,922
646,923
647,121
648,271
648,62
649,271
651,924
651,155
651,925
652,926
653,595
654,686
654,869
655,927
655,928
657,628
659,606
660,124
661,929
662,930
662,931
663,932
664,933
664,271
665,14
665,814
666,571
666,934
666,56
667,14
667,935
667,936
668,937
668,37
669,938
669,939
670,940
671,941
671,942
671,943
671,944
671,945
671,946
672,947
673,23
673,948
673,232
673,58
673,84
674,196
674,14
675,28
676,603
676,949
676,920
677,950
678,353
678,208
678,951
678,100
678,952
678,953
679,182
679,98
681,682
682,689
682,954
683,620
685,94
685,955
685,956
685,239
685,479
686,155
686,23
686,613
688,957
688,958
689,959
690,206
691,14
692,960
693,961
694,962
694,152
694,963
696,74
696,964
696,8
697,252
697,253
698,503
698,965
699,966
700,84
700,328
701,26
701,154
701,967
701,181
702,968
702,255
702,183
703,491
703,493
703,969
704,970
704,863
705,124
707,118
707,628
708,971
708,56
709,972
709,869
710,973
710,974
710,177
710,975
710,976
710,258
711,977
711,91
711,538
711,816
711,586
711,978
711,979
711,584
711,980
711,131
711,921
711,981
711,982
712,73
713,628
715,983
715,984
716,23
716,985
716,430
716,986
716,264
717,987
717,988
717,989
718,990
718,869
719,644
720,113
721,204
722,991
