show_id,creator_id
88770,5986
4153,1669
5595,5987
154911,5988
695,5989
65136,5990
65136,5991
98492,5992
66660,5993
66660,5994
66660,5995
66660,5996
66660,5997
81614,5998
4003,5999
79864,6000
139397,1021
90524,6001
85226,6002
61059,5977
61059,6003
74931,6004
34708,6005
262,3501
64708,3503
64708,3505
156878,116
156878,6006
31035,6007
9103,6008
74647,6009
882,6010
81180,6011
81180,6012
10118,5466
17324,3974
10808,6013
96041,725
49324,6014
4213,2493
65852,1298
122648,6015
81807,2028
63869,6016
63869,798
63869,799
63869,6017
157972,24
72744,6018
72744,6019
200861,6020
200861,6021
73924,6022
73924,6023
73924,7
51036,6024
124641,807
155724,6025
155724,6026
155724,6027
112111,6028
64093,6029
2697,6030
3437,686
39958,6031
62318,6032
62318,3650
62318,6033
86546,4392
86546,5968
86546,603
207371,1749
2666,6034
218475,4642
218475,6035
218475,4004
84310,6036
82855,6037
61157,513
1937,6038
1937,1004
1937,1005
1937,1006
75523,6039
5258,3627
5258,3628
155278,4202
71717,6040
71717,4036
105052,6041
101531,6042
1270,2862
1270,4227
4530,6043
4530,6044
76092,2774
39952,6033
63072,3643
63072,3644
14759,6045
14759,6046
917,6047
112710,6048
116155,452
91605,6049
3591,6050
3591,6051
30958,6052
37621,2942
61508,6053
61508,6054
71148,6055
218532,6056
2386,6057
62048,6058
71100,6059
86825,6060
86825,6061
134180,5320
36536,5500
21761,1170
21761,1171
17109,6062
17109,6063
58887,6064
58887,6065
3469,831
3469,6066
204370,1230
63714,6067
63714,6068
63714,6069
63714,6070
63714,6071
63714,6072
69045,6073
100354,6074
156085,6075
156085,6076
69959,2784
93972,6077
81971,6078
70858,6079
70858,6080
46694,3638
46694,6081
49177,6014
135022,6082
96372,604
96372,605
78597,6083
66047,5984
42238,6084
202307,6085
79095,6086
79095,6087
79095,4122
13945,1491
99969,6088
99969,6089
9,3168
102846,4048
3538,6090
3538,6091
492,6092
492,6093
492,1787
76277,2687
116944,6094
123403,6095
139609,6096
758,6097
150,6098
71096,6099
63859,6100
63859,6101
8040,6102
8040,6103
122182,6104
79723,1408
982,6105
42370,6106
42370,6107
42370,6108
63839,5161
63839,6109
19802,1709
9552,452
124185,6110
70748,4968
70748,6111
70748,6112
121460,216
19305,6113
4532,6114
4532,6115
12890,4959
854,6116
854,6117
89578,6118
12500,6119
218476,6120
367,4699
367,4700
1679,2314
1679,6121
1679,6122
1679,6123
75275,6124
75275,6125
42194,6126
129479,6127
943,6128
75186,3262
68406,6129
126829,6130
67507,6131
99486,2285
29574,6132
68726,4452
68726,2842
3357,96
5339,450
5339,196
5398,364
12158,1562
12158,6133
60563,6134
60563,2638
3752,5681
3752,6135
3752,6136
123128,6137
123128,6138
198090,6139
198090,6140
88227,6141
88227,6142
3574,6143
35092,6144
60586,6145
60586,6146
46353,3858
101666,6147
155623,6148
66094,6149
70972,6150
72954,4666
72954,4080
64049,6151
38848,6152
32806,836
46848,6153
46848,5273
46848,6154
204852,648
204852,649
12505,5541
82143,2365
222117,4539
39604,1485
96928,6155
128567,1749
32231,6156
73648,6157
73648,6158
73648,6159
73648,6160
64711,6161
60640,599
59184,1044
59184,1043
80070,6162
80070,6163
61375,3953
61375,6164
76062,6165
64541,6166
64541,6167
64541,6168
65814,6169
65814,6170
4107,6171
812,6172
60742,648
60742,6173
60742,6174
36737,6175
79090,6176
84007,6177
3511,6178
131830,6179
417,2105
417,37
39255,6180
31370,6181
5606,506
158296,6182
86968,6183
86968,2887
136394,709
136394,710
136394,711
136394,6184
136394,6185
55886,6186
80626,1844
51773,6187
51773,6188
51773,6189
84962,6190
84962,6191
14675,425
14675,426
14675,3751
1636,6192
73581,6193
67242,6194
67242,1366
72880,6195
72880,6196
43250,6197
106014,2836
106014,2837
816,6198
816,6199
124045,1736
134050,6200
203888,1141
132960,1675
132960,6201
87954,6202
228303,6203
67877,6204
59159,1043
638,5955
638,5956
497,4750
74323,4091
31741,6205
101339,6206
89367,6207
70112,5709
81923,6208
125437,6209
125437,6210
1736,1436
1736,1437
67169,2074
39845,1706
44008,6211
44008,63
44008,64
215471,3676
215471,6212
67340,6213
67340,6214
46121,6215
486,2533
486,2534
3821,1461
203822,6216
37131,6217
155772,1944
138385,6218
3840,506
3840,3488
7030,6219
16281,1253
21736,6220
21736,6221
21736,6222
21736,6223
21736,6224
15280,6225
90746,6226
16953,6227
16953,6228
153269,6229
153269,6230
16870,6231
51502,6232
10141,192
10141,3104
8168,535
8168,536
8168,3915
61740,6233
61740,6234
61740,6235
61740,6236
34921,6237
34921,6238
34921,6239
34921,6240
1738,3611
1300,643
1890,6241
1890,1067
71356,6242
19757,6243
69329,6244
12152,2386
157014,6245
1589,6246
203202,2611
11054,1190
11054,1191
71152,6247
71152,6248
71152,6249
71152,6250
71152,6251
71152,6252
62553,6253
87890,870
87890,2645
33565,6254
33565,6255
32776,2284
11838,4546
357,6256
357,6257
35993,6258
84363,6259
80309,5187
74538,6260
87208,6261
77484,3202
77484,6262
77484,6263
31623,4491
31623,6264
31623,6265
46898,2812
46898,2813
45277,6266
69490,6267
1023,3785
119374,6268
131808,6269
100575,2285
83072,6270
126698,6271
75765,5512
1320,5433
1320,1708
156868,6083
156868,6272
156868,6273
216234,4836
67654,6274
67654,6275
154891,6276
34284,6277
34284,6278
64203,1521
68891,5512
46657,6279
113732,6280
101396,6281
101396,6282
95925,6283
95738,2846
85549,6284
156822,6285
46431,2285
35046,6286
35046,6287
35046,6288
63436,6289
63436,6290
90492,6291
90492,6292
90492,6293
98772,6294
101400,4603
101400,6295
100363,2398
100363,6296
1022,6297
1022,6298
1022,6299
78101,1231
78101,6300
78231,6301
1094,6302
212512,1930
212512,1932
91514,2629
64323,6303
4155,2397
4155,6304
100867,6305
100867,6306
155437,6307
41731,6308
61890,6209
61890,6309
61890,361
118546,3348
118546,2595
118546,261
51157,195
33927,6310
33927,6311
67355,6312
125359,1140
125359,3224
62504,6313
82338,6314
82338,6315
52387,2300
19597,6316
10957,1143
111818,6317
111818,6318
4130,6319
41733,6320
125527,6321
62487,1121
63157,6322
63260,6323
9542,6324
203344,1705
78064,6325
78064,6326
6208,1119
74778,6327
35730,6328
126326,6329
69322,6330
16343,3227
60621,797
60621,2081
62452,6331
62452,6332
62217,6333
5092,6334
5092,6335
623,119
623,2102
62470,6336
83047,6337
83612,6338
961,321
11490,5603
11490,2413
11747,6339
1625,6340
1625,6341
66081,6342
66081,6343
62705,6344
62705,6345
11141,6346
202753,6347
201710,6348
201710,6349
201710,6350
7096,4842
60319,6351
118759,6352
69121,4836
91198,6353
91198,6354
91198,6355
75066,6356
83217,1253
83217,2569
61559,1570
988,6357
98315,6358
91814,6359
91814,6360
77059,2365
1375,6361
64489,5734
64489,5735
2024,6362
70719,1969
70719,6363
79640,6364
107484,6365
17562,1646
17562,6366
2280,1164
739,5680
739,6367
27117,6368
124643,6369
109374,6370
6636,6371
1526,3752
1526,6372
32388,6373
86328,4779
86328,4780
86328,6374
86328,4781
57780,6375
57780,6376
69830,6377
69830,6378
225152,6379
66515,6380
69871,6381
69871,6382
66819,6383
66819,6384
13908,6385
122486,2689
122486,2690
17915,6386
92204,6295
29904,6387
138108,6388
138108,6389
89499,6390
169590,6391
99125,6392
88947,2237
199918,3069
199918,3070
199918,3071
199918,3072
199918,3073
9285,6393
2197,3090
61519,6394
114511,6395
62982,6396
62982,6397
7191,6398
121459,6399
1814,161
18604,6400
18604,6401
39688,6402
62703,6337
70910,5813
1039,6403
1039,6404
81188,1980
15185,1262
5024,6405
5024,6406
95066,3599
11821,6407
11821,6408
11821,6409
11821,6410
11821,6411
62047,3576
62047,6412
32125,6413
32125,6414
31418,901
31418,2998
92139,6415
14769,4419
14769,6416
14769,4420
14769,6417
62929,2747
96676,6418
133255,162
68410,6419
79082,6420
79082,6421
3213,6422
3316,2126
80604,6274
80604,6275
80604,6423
73078,6424
74785,6425
84107,1705
84107,6426
90966,6427
79287,6428
128251,1058
128251,1059
209275,6429
196103,5940
68735,2513
61380,2687
64448,6430
64448,6431
61373,2748
38312,5905
38312,5906
74415,6432
74415,6433
43717,6434
43717,6435
4284,4641
4284,4640
126100,6436
3349,4750
81133,6437
81133,6438
62152,3610
33002,4035
33002,6439
33002,5655
69692,6440
462,6441
462,6442
157485,5917
1340,3303
9769,6443
39837,4871
13268,2090
39299,6444
39299,3138
39299,3139
71708,1038
98887,6445
93748,6446
93748,115
93748,6447
47711,1656
196572,6448
31959,6449
31959,6450
61510,3003
61510,6451
73071,6452
73071,6453
73071,6454
86127,6455
86127,6124
64518,6456
11667,6457
104,6458
114893,6459
203282,6460
103310,6461
10762,6462
114898,3234
89964,6463
1734,6464
218268,6465
218268,6466
218268,6467
218268,4073
4683,739
98039,6468
98039,6469
98039,6470
98039,6471
65656,6472
60566,6473
60566,6474
12479,3942
65679,6475
200850,6476
111841,6477
60698,6478
35690,6479
35690,6480
64367,6481
102376,6482
102376,6483
67504,6484
3501,6485
3501,6486
3501,6487
68518,6488
68518,6489
68518,6490
33289,6491
33289,6492
94661,6493
1990,6494
204358,28
204358,6495
45046,492
82619,6190
7448,367
879,6496
272,336
272,6497
3068,1316
77548,1459
13777,6498
13777,6499
1012,4549
94598,6500
94598,6501
6536,6502
47093,392
47093,3400
12306,6503
30704,2121
223589,6504
98522,6505
45890,6270
84534,610
2428,6506
109377,6507
5246,6508
132306,5108
78107,6509
61777,3964
61777,6510
61777,6288
61777,6511
15576,6512
32090,6513
32090,6514
4539,6515
6460,6516
88366,3633
94931,6517
527,1549
527,3498
527,3499
4508,6518
25722,6519
3480,3486
3480,1797
54653,1988
65564,6520
209751,2547
209751,6521
29009,6522
75050,6523
75050,6524
202296,6525
202296,6526
4650,6527
11042,438
11042,439
5035,6528
5035,1190
31390,6529
82139,6530
62883,6531
62883,6532
116605,6533
105689,6534
2234,6535
197929,6477
227306,6536
88181,6537
88181,6538
12072,3995
49422,3267
157525,6539
56497,6219
56497,6540
52645,6541
34881,6542
76600,6543
86833,6544
74615,1390
3813,6545
3783,2314
116041,6546
128073,6547
34235,6548
34235,6549
157409,6550
157409,6551
947,3012
68915,6552
216424,6553
95067,5513
95067,6554
79285,6555
79285,6556
225005,156
225005,6557
225005,6558
90214,6559
90214,6560
90214,6561
124278,6562
124278,6563
124278,6564
135536,3127
135536,3128
135536,6565
135536,6566
135597,6567
135597,6568
135597,6569
66722,6570
66722,6571
67802,6572
18351,1576
64186,2594
62288,6573
106349,6574
106349,6575
61577,523
61577,3027
82533,6576
59387,6577
33050,6578
226907,6579
226907,6580
7961,6581
59599,1390
69530,6582
90833,6583
61224,6584
61224,6585
61224,6586
83602,6587
123348,813
123348,6588
123348,814
16934,3430
135786,565
135786,6589
101501,5061
196421,6590
5660,6591
65166,466
129318,6592
129318,6593
131369,6594
131369,3957
106925,2921
3607,6595
8859,6596
15226,6597
211431,6598
78144,3450
4858,6599
4858,6600
114796,6601
42554,5365
98762,6602
98762,6603
79070,6604
38239,6605
78414,6606
39367,2826
39367,6607
11801,1267
11801,6608
94680,6609
94680,726
10838,1534
65549,3837
66122,6610
2136,658
2136,659
129889,6611
11196,3184
10492,6612
5065,2493
196429,367
121806,6613
121806,6614
121806,6615
129502,5011
6137,6616
5287,6617
5287,6618
70940,6619
70940,6620
156407,5041
23545,5105
9883,506
210095,2840
210095,6621
108351,6622
9519,6623
127527,6309
113774,3450
128676,2794
128676,1453
62412,6624
1865,3983
157936,6625
26725,637
26725,2631
3636,4750
2980,543
93479,6626
62411,6627
66695,6628
1578,6629
1578,6630
114641,6631
114641,6632
62453,3837
14131,6633
138525,6634
138525,6635
13819,6636
13819,6637
13819,6638
13819,6639
13819,6640
68347,2882
68347,2883
13398,6474
45018,513
76345,3514
76345,6641
15935,5541
152344,734
152344,6642
95837,6643
5618,6644
49482,1808
76949,6645
136397,6646
203554,1412
40520,6647
77772,6648
81999,6649
93960,6650
105276,6651
72482,6652
72482,6653
72482,6654
40521,6655
105702,6656
208953,6657
208953,6658
65339,6659
65339,6660
100349,893
100349,6661
73275,6662
73275,6663
73275,5354
73275,6664
73275,6665
73275,6666
96775,1694
79478,6667
79478,6668
225217,6669
4662,6670
60550,6671
72562,6672
74500,6673
63853,2687
47144,1228
47144,6674
47144,6675
23652,4640
23652,4641
62727,941
62727,942
119731,6676
119731,6677
21738,6220
21738,6678
3133,6679
7282,668
7282,3459
10748,2090
73063,6680
87525,6681
101463,6682
2215,6683
60652,6684
70968,6685
70968,6686
19169,4271
155761,4731
37760,162
37760,2145
197084,6687
5926,3832
80210,6688
62475,6689
157433,6690
2156,2443
396,6691
396,6692
120199,6693
120199,6694
120199,6695
120199,6696
62984,6697
62984,6698
49390,6699
2812,1425
34667,6700
214258,6701
214258,6702
62160,6703
62160,6704
80225,6705
84706,6706
41571,6707
66201,6708
66201,6709
66201,6710
156714,2677
156714,2678
4360,4591
90451,6711
45816,367
102887,6712
115033,5546
62547,6713
62547,6714
62547,6715
83584,6716
57606,6717
57606,6718
108290,6719
220992,419
220992,4326
211927,6720
1460,717
9199,6721
9199,6722
9199,6723
17671,6724
1465,6725
4277,2126
4277,2127
210781,6726
3454,2533
3454,2534
8086,6727
8086,6728
8086,6729
91348,6730
91348,6731
48749,3980
48749,3267
139009,6732
31393,6733
63054,6734
63054,6735
2863,6736
49546,6737
425,3486
425,1797
68590,6738
4311,153
120835,6739
11709,426
62445,6740
62445,6741
68373,6742
87778,6743
18596,523
18596,3027
18596,3028
88088,6744
43261,6745
45976,4987
66181,6746
45194,4315
16247,1645
16247,1646
114649,6747
114649,6748
61025,6749
61025,6750
61025,6751
65955,6752
117184,6753
98982,6754
98982,6755
98982,6756
133808,5104
222108,6757
2903,6758
347,6759
347,6760
2695,3486
2695,1797
106899,6761
106899,6762
2248,5792
32222,6763
49982,1521
63021,4859
87247,268
87247,269
87247,270
87247,271
37337,6764
210413,2067
210413,6765
158697,6766
158697,6767
158697,6768
100659,3084
84552,6769
10472,6770
14249,6771
14249,6772
14249,6739
14249,6773
138927,6774
138927,6775
106872,6776
106872,6777
32196,6778
98628,6779
73315,6780
32539,6781
55585,5410
1821,3938
1821,3939
69306,6782
69306,6783
136919,5881
136919,6784
13606,6785
63270,6786
76386,6787
9855,6788
43548,6789
43548,6790
70331,6791
70331,6792
11688,6793
11688,6794
21556,4380
21556,5322
681,5374
681,5375
9841,3359
66659,6795
66659,1171
121926,6796
99858,6797
99858,6798
99858,6799
22980,6800
7669,3330
2784,6801
2784,6802
216808,6803
216808,6804
216808,6805
125713,6806
136275,6807
11741,1904
12304,1162
12304,6808
41255,3700
42496,6809
42496,6810
72089,6811
13961,6812
5919,6813
71360,6814
4579,6815
4579,6816
65282,6817
64581,6818
63756,6819
110966,6820
85699,6821
44432,4828
123854,941
123854,942
123854,943
3863,3190
5653,6822
74731,4969
74731,6823
74731,6824
42786,6825
16505,6826
130688,6827
6323,6828
6323,6829
115639,4873
115639,6830
245551,4696
39014,6831
137065,6832
1006,2189
1006,2190
106761,6833
3817,6834
3817,6835
3817,6836
3817,1576
5396,6837
5396,674
5396,6838
5396,6839
66610,6840
74075,3095
61331,2159
32656,1509
32656,6841
285,6842
153950,6843
71746,6604
221166,6844
155780,6845
58703,452
4670,1974
4670,1975
4670,6846
218865,6847
58658,62
106524,6848
83002,6849
61450,6850
219600,6851
219600,6852
79068,367
68380,6853
67856,6854
5464,6855
5464,6856
88069,1170
88069,1171
43077,333
103407,6662
103407,5354
103407,6664
103407,6663
103407,6665
103407,6666
1387,6857
61589,6858
109,4458
109,6859
108681,6860
4503,1662
4503,1663
99655,6861
99655,6862
99655,6863
99655,6864
137635,3005
87148,6865
11163,3033
130950,6866
208061,6562
18863,6080
202311,6867
202311,6868
5050,6043
73878,6869
73878,6870
43181,6871
43083,874
43083,875
135037,6872
727,6873
71999,6874
30539,6875
113819,6876
113819,6877
2704,6878
95417,6879
95417,6880
89491,3797
89491,6881
1903,6882
1903,6883
88568,6884
64905,719
3876,6885
200750,6886
95705,6887
95705,6888
95705,6889
80784,6890
218344,6891
218344,6892
5030,6893
5030,6894
5030,6895
132375,6896
125760,6897
39479,6898
3878,6899
14807,2550
53089,6057
131589,1058
131589,1059
138116,1306
58479,6730
58479,6731
106935,6900
7547,2513
7547,6901
85999,6902
2044,6903
2044,6904
2044,6905
2044,6906
10918,6907
11890,1491
63011,6908
63011,6909
132548,6910
132548,6911
17362,6616
62696,6912
7,5969
2681,6913
2681,6914
2681,6915
153307,6916
153307,6917
153307,6918
132013,6919
83292,6920
67233,6921
67233,6922
42336,6923
42336,6924
58188,6925
58188,6926
64500,6927
10305,3940
8939,6928
8939,6929
93704,6930
93704,6931
2208,6932
2208,6933
2208,6934
34304,6935
73,4719
39756,3113
398,982
87856,6936
91121,6334
5281,2011
63864,6937
41196,6938
14766,1589
63214,1406
63214,951
63214,6939
58660,6940
58660,6941
58660,6942
93831,6943
93831,2141
95552,6944
213463,6945
213463,6946
2466,868
2466,869
95543,6947
68962,5480
61499,2071
14891,3719
8943,6948
125412,6949
125412,6950
62824,6951
62824,6952
4060,6953
4060,6404
5864,6954
44446,6955
44446,6956
80112,6957
36562,6958
556,6959
5877,3465
70702,6960
1319,6961
124791,6962
70220,3918
70220,101
90788,5562
90788,373
7972,6963
53119,4048
53119,3163
28104,3826
28104,6964
46010,6965
46010,6966
95885,5790
66147,3979
66147,6967
81372,5152
205783,4553
46019,6927
46019,6968
88393,6493
105031,5670
98842,6969
98842,6970
98842,6558
32066,6971
90617,6972
138600,6973
138600,5659
194637,6974
46127,6975
196142,2494
197427,6976
65434,6977
126441,2743
126441,6978
19458,4987
64465,6979
64884,6178
133302,6980
117549,5427
78013,6981
92999,6982
74717,6983
81425,6984
81425,6985
81425,6986
6143,6987
3605,6988
3605,4727
3605,4301
12453,6989
229229,6990
52069,2874
35461,6991
131013,6992
65267,6993
65267,6994
31952,6995
62108,2145
31254,6996
83859,3167
96919,6997
82656,6998
82656,6999
82656,7000
45212,7001
64012,7002
195900,7003
2210,27
37392,4072
74145,479
57285,7004
57285,7005
74461,4696
64817,7006
84111,4982
84111,4983
4554,724
73102,7007
32220,7008
63813,7009
63813,7010
63813,7011
63813,5757
63813,7012
63813,7013
63813,7014
63813,7015
63813,7016
1521,1147
71564,2177
71564,7017
195237,7018
195237,7019
195237,4438
93411,7020
93411,7021
93411,7022
5744,2011
73073,7023
104602,6476
104602,4765
3129,2534
110829,7024
110829,7025
1768,7026
78412,7027
1721,920
157202,7028
157202,7029
18660,88
13818,7030
2017,3006
124902,3837
4715,5085
4715,4571
25778,7031
366,7032
366,7033
1584,5874
60610,7034
63464,7035
69604,7036
208527,7037
66809,5111
70468,7038
106755,1612
106755,7039
4030,7040
4030,7041
51658,1974
51658,2425
16295,913
156644,3141
156644,7042
156644,7043
99552,4425
85690,7044
85690,7045
76995,7046
2906,506
2906,1949
2906,1950
65200,7047
62178,549
547,2823
156763,7048
70260,7049
64685,6279
44150,7050
6094,7051
6094,7052
95609,7053
39249,7054
3195,7055
61211,7056
61211,7057
93449,7058
73752,1230
39680,7059
97543,3850
93891,7060
93891,7061
62630,7062
220018,7063
220018,7064
156775,2145
85615,7065
85615,7066
35700,7067
93448,7068
93448,7069
12307,425
12307,426
111410,7070
31865,86
31865,7071
46669,7072
126990,7073
52270,7074
52270,7075
203599,7076
73933,6321
62594,7077
137453,7078
2400,7079
2400,7080
61596,7081
90725,4128
704,7082
17425,7083
73010,7084
73010,1495
73010,7085
73010,7086
73010,7087
73010,6590
132752,7088
132752,7089
1245,7090
4935,1040
4935,4181
228547,4778
50012,6014
50012,7091
50012,6699
50012,7092
120057,7093
62082,7094
99119,7095
99119,7096
99119,7097
46083,111
222922,1902
222922,7098
10851,3070
10851,7099
10851,7100
46161,6927
46161,6644
46161,7101
11110,7102
11110,2219
11110,7103
11110,1191
95224,1445
95224,1446
95224,5396
2027,3473
35519,7104
75961,6721
74660,2022
209922,7105
73453,928
73453,5800
62105,7106
214422,1354
214422,7107
72735,7108
70134,2402
127447,7109
114809,7110
180,2780
20368,7111
63322,7112
63322,7113
137164,7114
49876,7115
82583,7116
82583,7117
2052,7118
65704,7119
65704,7120
70123,5813
62329,3039
4308,4938
4308,7121
117954,7122
117954,7123
12883,7124
61507,7125
31441,7126
2181,7127
2181,7128
6850,7129
194929,7130
1596,7131
79876,5168
79876,5169
78570,4457
123417,2448
123417,7132
67170,7133
91656,7134
157747,4109
157747,4924
157747,7135
29422,5100
46837,7136
111260,3215
72757,2848
72757,7137
72757,7138
67053,7139
215547,7140
215547,7141
215547,7142
14404,7143
14404,7144
86352,7145
79694,5727
79694,5728
88033,7146
88033,7147
79408,7148
122198,3294
83931,941
83931,942
9503,7149
213228,7150
120314,7145
2403,6322
218739,7151
74316,3892
78132,7152
78132,7153
9897,56
76482,7154
2332,7155
2332,7156
25114,7157
3085,715
3085,958
81,2623
81,6171
71,7158
122519,7159
122519,6076
3842,7160
158762,7161
158762,7162
158762,7163
90729,7164
60781,7165
60781,7166
127108,7167
62811,2848
62811,7137
85328,7168
85328,7169
61439,7170
125030,7171
125030,7172
69900,7173
69900,7174
7771,2285
121040,4388
121040,7175
8823,7176
56045,7177
14784,7178
14784,7179
14784,5168
14784,7180
226531,3094
128256,7181
209708,7182
207372,7183
207372,7184
207372,7185
68657,7186
68657,7187
68657,5726
63236,2261
63236,2262
63236,2263
63236,2264
63236,2265
63236,2266
48660,7188
195840,4322
1684,391
125003,7189
2295,3804
132629,7190
9573,7191
215629,5952
13407,5288
13407,7192
201408,6978
42963,5729
42963,6324
42963,7193
83377,7194
83377,7195
209793,7196
1604,1534
81105,7197
81105,1964
1644,7198
1644,7199
218038,7200
156989,7201
111724,7202
43197,158
10784,7203
10784,7204
66297,4193
99490,601
99490,7205
42083,7206
42083,7207
42083,7208
46824,520
46824,4569
33059,5724
90846,2119
90846,7209
60951,7210
83657,5373
83657,2421
83657,7211
83657,7212
101197,7213
70307,7214
70307,4232
30979,7215
99565,3516
238,7216
217340,7217
53452,7218
53452,7219
46099,7220
46099,7221
46099,7222
89763,7223
89763,7224
12387,1230
78254,7225
101172,7226
39945,7227
39945,7228
39945,7229
17968,62
95231,2701
83558,5020
83558,5021
9136,7230
155646,3058
127008,7231
224009,2053
224009,2052
10108,7232
136658,7233
69063,7234
61365,7235
61365,953
57277,7236
57277,7237
70674,7238
70674,7239
8894,7240
76759,7241
97312,7242
97312,7243
17486,261
62181,7244
103135,2285
209577,7245
209577,7246
68058,5281
68058,5356
11894,1425
91511,4395
205755,690
205755,691
210586,7247
31721,7248
31721,7249
203728,1051
203728,7250
203728,7251
70618,7252
70618,7253
74473,2919
99285,7254
99285,7255
124339,7256
80959,101
61487,7257
98793,7258
12775,2012
97296,682
109819,7259
52508,7260
45982,2206
82302,7018
82302,7019
199920,7261
34363,7262
34363,7263
222322,1916
222322,7264
35971,7265
8988,5213
49608,7266
49608,7267
3523,1119
3523,1120
61591,5422
117447,3465
213120,7268
213120,7269
213120,7270
130780,5752
130780,7271
196028,7272
196028,4351
195946,5912
195946,3223
153742,7273
31688,7274
158479,7275
12680,599
2746,7276
2746,7277
41684,2195
41684,1130
973,7278
107671,2784
43563,7279
65302,5700
126726,7280
126726,7281
53130,7282
4123,7283
65831,3095
103822,7284
2030,7285
2030,7286
2030,7287
2030,7288
17322,1230
72380,7289
72380,7290
72380,7291
41670,7292
546,7293
71026,7294
41652,3811
41652,1647
41652,590
73820,7295
129019,7296
22657,7297
105306,5555
113623,2919
63023,4040
63023,4041
608,5805
90234,1390
156861,7298
156861,7299
156861,4429
156861,4430
156861,7300
64298,7301
126429,7302
108847,7303
71511,1818
34245,523
34245,3027
34245,3028
74588,7304
10706,7305
46348,7306
38084,7307
97711,7308
6200,301
1994,2847
216943,7309
32107,7310
32107,7311
119060,7312
119060,7313
111169,7314
60245,7315
60245,1570
60245,7316
60245,7317
60245,7318
39253,6108
78627,7319
72452,7320
217583,7321
217583,7322
217583,7323
205214,7324
205214,7325
13833,7326
213573,7327
213573,7328
66518,1142
88775,7329
88775,6203
88775,7330
98971,7331
10684,7332
46129,7333
15069,7334
21768,3548
40043,7335
4906,7336
198146,4254
198146,7337
46878,301
203832,5411
51808,3596
51808,3595
51808,7338
95373,3108
39214,7339
63378,7340
46183,7341
46183,7342
4230,1781
75297,7343
75297,7344
32825,3851
32825,7345
73661,7346
66954,7347
16678,2889
16678,2890
63452,7348
2174,7349
136548,5341
31581,7350
32858,3716
2509,7351
2590,5319
2590,7352
75966,7353
66071,4367
70454,7354
981,7355
62107,623
22104,7356
11136,690
11136,691
13388,623
20445,7357
208596,7358
1543,7359
6855,7360
6855,7361
6855,7362
198,7363
198,3725
61246,3807
1592,7364
204255,7365
204255,7366
204255,7367
204255,7368
95926,1917
95926,1918
86745,5208
36134,7369
104712,7370
104712,7371
104712,7372
11187,1442
11187,1443
11187,1444
80837,5070
104735,7373
1732,7374
1732,805
61762,7375
61762,7376
189,7377
189,722
189,6485
189,7378
88319,7379
88319,7380
88319,7381
90808,5517
75953,7382
61858,7383
61858,7384
61858,7385
61858,7386
48325,5174
13910,7387
70802,7388
70802,7389
58775,7390
62744,7391
62744,7392
62744,7393
62744,7394
11749,7395
11749,7396
2222,1072
94281,7397
94281,7398
94281,7399
35169,7400
35169,7401
11745,3080
202851,7402
15247,7403
15247,7404
3582,2946
5232,7405
74531,5437
1634,7406
127509,7407
46844,7408
46844,7409
195407,7410
12908,7411
12908,7412
66248,1670
66248,7413
79085,3821
70432,7414
12940,7415
1954,7416
9826,7417
1935,6616
99940,4134
99940,7418
5114,7419
5114,7420
40619,7421
40619,7422
138171,7423
110317,678
61498,1931
61498,7424
136135,7425
136135,7426
106666,7427
106666,7428
106666,7429
2873,5953
2873,7430
4943,7431
66245,7432
66245,7433
85957,7434
65673,7435
65673,7436
65673,7437
33215,7438
158345,7439
61437,7440
135272,7441
74564,7442
74564,7443
74739,7444
74739,7445
62463,7446
62463,7447
62463,7448
572,1190
62756,2129
45754,7449
45754,7450
97363,7451
213471,7452
78029,7453
107306,7454
48333,5174
56081,7455
13484,7456
13484,7457
13484,7458
13484,7459
28472,7460
156946,7461
226469,7462
226469,7463
66612,232
230835,7464
56988,7465
115641,7466
85114,7467
85114,7468
12433,7469
12983,7067
119316,4395
119316,7470
60580,6190
7803,7471
40858,6927
154810,7472
154810,7473
202625,6864
202625,7474
85213,654
93751,7475
93751,7476
41739,6753
195298,7477
154523,565
14698,425
5573,205
62892,1495
62892,7087
62892,7478
64838,7479
64838,7480
46917,7481
46917,7482
46917,7483
153655,7484
60904,7485
60904,7486
74280,7487
5144,2952
80965,2916
14239,5290
14208,479
105939,7488
818,7489
818,4107
846,153
846,2327
846,7490
6204,7491
4225,7492
4225,7493
4225,7494
1281,2448
43333,2422
6300,4443
42680,7495
42680,7496
84897,2770
85545,7497
85545,7498
46733,7499
104913,7500
83244,7501
60289,7502
130802,7503
174,1082
204899,7504
191,7505
98889,7506
98889,7507
57109,7508
57109,7509
46088,7510
67325,7511
93821,7512
124927,1445
124927,1446
124927,5396
88024,7513
88024,7514
65655,7515
127588,7516
1255,847
1255,850
96319,7517
96319,7518
48003,7519
101306,7520
208878,2066
208878,2056
208878,7521
208878,7522
89613,7523
6544,358
157016,4876
211779,7524
88786,7525
98624,7526
906,7527
906,7528
61054,3610
223669,4081
72486,4485
72486,7529
72486,7530
72486,7531
72486,7532
72486,7533
63350,7534
63350,7535
10225,5914
222892,7536
3465,224
3465,225
31252,7537
83635,2325
10738,7538
158811,7539
1565,6987
2580,7540
2580,7541
2580,7542
80056,7543
1524,7544
45279,7545
45279,7546
102293,4348
102293,7547
10786,7548
43237,7549
43237,7550
55678,2487
217735,7551
31712,7552
66886,3239
132178,1456
